id,status,date,matchday,competition_id
556,FINISHED,2016-12-22 19:45:00,18,2
557,FINISHED,2016-12-22 19:45:00,18,2
558,FINISHED,2016-12-22 19:45:00,18,2
559,FINISHED,2017-01-07 17:00:00,19,2
560,FINISHED,2017-01-07 19:45:00,19,2
561,FINISHED,2017-01-08 11:30:00,19,2
562,FINISHED,2017-01-08 14:00:00,19,2
563,FINISHED,2017-01-08 14:00:00,19,2
564,FINISHED,2017-01-08 14:00:00,19,2
565,FINISHED,2017-01-08 14:00:00,19,2
566,FINISHED,2017-01-08 17:00:00,19,2
567,FINISHED,2017-01-08 19:45:00,19,2
568,FINISHED,2017-01-14 17:00:00,20,2
569,FINISHED,2017-01-14 19:45:00,20,2
570,FINISHED,2017-01-15 11:30:00,20,2
571,FINISHED,2017-01-15 14:00:00,20,2
572,FINISHED,2017-01-15 14:00:00,20,2
573,FINISHED,2017-01-15 14:00:00,20,2
574,FINISHED,2017-01-15 14:00:00,20,2
575,FINISHED,2017-01-15 14:00:00,20,2
576,FINISHED,2017-01-15 19:45:00,20,2
577,FINISHED,2017-01-16 19:45:00,20,2
578,FINISHED,2017-01-21 17:00:00,21,2
579,FINISHED,2017-01-21 19:45:00,21,2
580,FINISHED,2017-01-22 11:30:00,21,2
581,FINISHED,2017-01-22 14:00:00,21,2
582,FINISHED,2017-01-22 14:00:00,21,2
583,FINISHED,2017-01-22 14:00:00,21,2
584,FINISHED,2017-01-22 14:00:00,21,2
585,FINISHED,2017-01-22 14:00:00,21,2
586,FINISHED,2017-01-22 17:00:00,21,2
587,FINISHED,2017-01-22 19:45:00,21,2
588,FINISHED,2017-01-28 17:00:00,22,2
589,FINISHED,2017-01-28 19:45:00,22,2
590,FINISHED,2017-01-29 11:30:00,22,2
591,FINISHED,2017-01-29 14:00:00,22,2
592,FINISHED,2017-01-29 14:00:00,22,2
593,FINISHED,2017-01-29 14:00:00,22,2
594,FINISHED,2017-01-29 14:00:00,22,2
595,FINISHED,2017-01-29 14:00:00,22,2
596,FINISHED,2017-01-29 14:00:00,22,2
597,FINISHED,2017-01-29 19:45:00,22,2
598,FINISHED,2017-02-01 19:45:00,19,2
599,FINISHED,2017-02-04 19:45:00,23,2
600,FINISHED,2017-02-05 11:30:00,23,2
601,FINISHED,2017-02-05 14:00:00,23,2
602,FINISHED,2017-02-05 14:00:00,23,2
603,FINISHED,2017-02-05 14:00:00,23,2
604,FINISHED,2017-02-05 14:00:00,23,2
605,FINISHED,2017-02-05 14:00:00,23,2
606,FINISHED,2017-02-05 17:00:00,23,2
607,FINISHED,2017-02-05 19:45:00,23,2
608,FINISHED,2017-02-07 19:45:00,23,2
609,FINISHED,2017-02-08 17:00:00,18,2
610,FINISHED,2017-02-08 19:45:00,18,2
611,FINISHED,2017-02-10 19:45:00,24,2
612,FINISHED,2017-02-11 19:45:00,24,2
613,FINISHED,2017-02-12 11:30:00,24,2
614,FINISHED,2017-02-12 14:00:00,24,2
615,FINISHED,2017-02-12 14:00:00,24,2
616,FINISHED,2017-02-12 14:00:00,24,2
617,FINISHED,2017-02-12 14:00:00,24,2
618,FINISHED,2017-02-12 17:00:00,24,2
619,FINISHED,2017-02-12 19:45:00,24,2
620,FINISHED,2017-02-13 19:45:00,24,2
621,FINISHED,2017-02-17 19:45:00,25,2
622,FINISHED,2017-02-18 17:00:00,25,2
623,FINISHED,2017-02-18 19:45:00,25,2
624,FINISHED,2017-02-19 11:30:00,25,2
625,FINISHED,2017-02-19 14:00:00,25,2
626,FINISHED,2017-02-19 14:00:00,25,2
627,FINISHED,2017-02-19 14:00:00,25,2
628,FINISHED,2017-02-19 14:00:00,25,2
629,FINISHED,2017-02-19 17:00:00,25,2
630,FINISHED,2017-02-19 19:45:00,25,2
631,FINISHED,2017-02-25 17:00:00,26,2
632,FINISHED,2017-02-25 19:45:00,26,2
633,FINISHED,2017-02-26 11:30:00,26,2
634,FINISHED,2017-02-26 14:00:00,26,2
635,FINISHED,2017-02-26 14:00:00,26,2
636,FINISHED,2017-02-26 14:00:00,26,2
637,FINISHED,2017-02-26 14:00:00,26,2
638,FINISHED,2017-02-26 14:00:00,26,2
639,FINISHED,2017-02-26 19:45:00,26,2
640,FINISHED,2017-02-27 19:45:00,26,2
641,FINISHED,2017-03-04 14:00:00,27,2
642,FINISHED,2017-03-04 17:00:00,27,2
643,FINISHED,2017-03-04 19:45:00,27,2
644,FINISHED,2017-03-05 11:30:00,27,2
645,FINISHED,2017-03-05 14:00:00,27,2
646,FINISHED,2017-03-05 14:00:00,27,2
647,FINISHED,2017-03-05 14:00:00,27,2
648,FINISHED,2017-03-05 14:00:00,27,2
649,FINISHED,2017-03-05 14:00:00,27,2
650,FINISHED,2017-03-05 19:45:00,27,2
651,FINISHED,2017-03-10 19:45:00,28,2
652,FINISHED,2017-03-11 19:45:00,28,2
653,FINISHED,2017-03-12 11:30:00,28,2
654,FINISHED,2017-03-12 14:00:00,28,2
655,FINISHED,2017-03-12 14:00:00,28,2
656,FINISHED,2017-03-12 14:00:00,28,2
657,FINISHED,2017-03-12 14:00:00,28,2
658,FINISHED,2017-03-12 14:00:00,28,2
659,FINISHED,2017-03-12 19:45:00,28,2
660,FINISHED,2017-03-13 19:45:00,28,2
661,FINISHED,2017-03-18 17:00:00,29,2
662,FINISHED,2017-03-18 19:45:00,29,2
663,FINISHED,2017-03-19 11:30:00,29,2
664,FINISHED,2017-03-19 14:00:00,29,2
665,FINISHED,2017-03-19 14:00:00,29,2
666,FINISHED,2017-03-19 14:00:00,29,2
667,FINISHED,2017-03-19 14:00:00,29,2
668,FINISHED,2017-03-19 14:00:00,29,2
669,FINISHED,2017-03-19 17:00:00,29,2
670,FINISHED,2017-03-19 19:45:00,29,2
671,FINISHED,2017-04-01 16:00:00,30,2
672,FINISHED,2017-04-01 18:45:00,30,2
673,FINISHED,2017-04-02 10:30:00,30,2
674,FINISHED,2017-04-02 13:00:00,30,2
675,FINISHED,2017-04-02 13:00:00,30,2
676,FINISHED,2017-04-02 13:00:00,30,2
677,FINISHED,2017-04-02 13:00:00,30,2
678,FINISHED,2017-04-02 13:00:00,30,2
679,FINISHED,2017-04-02 18:45:00,30,2
680,FINISHED,2017-04-03 18:45:00,30,2
681,FINISHED,2017-04-08 13:00:00,31,2
682,FINISHED,2017-04-08 16:00:00,31,2
683,FINISHED,2017-04-08 18:45:00,31,2
684,FINISHED,2017-04-09 10:30:00,31,2
685,FINISHED,2017-04-09 13:00:00,31,2
686,FINISHED,2017-04-09 13:00:00,31,2
687,FINISHED,2017-04-09 13:00:00,31,2
688,FINISHED,2017-04-09 13:00:00,31,2
689,FINISHED,2017-04-09 13:00:00,31,2
690,FINISHED,2017-04-09 18:45:00,31,2
691,TIMED,2017-04-15 10:30:00,32,2
692,TIMED,2017-04-15 13:00:00,32,2
693,TIMED,2017-04-15 13:00:00,32,2
694,TIMED,2017-04-15 13:00:00,32,2
695,TIMED,2017-04-15 13:00:00,32,2
696,TIMED,2017-04-15 13:00:00,32,2
697,TIMED,2017-04-15 13:00:00,32,2
698,TIMED,2017-04-15 16:00:00,32,2
699,TIMED,2017-04-15 18:45:00,32,2
700,TIMED,2017-04-16 18:45:00,32,2
701,SCHEDULED,2017-04-22 16:00:00,33,2
702,SCHEDULED,2017-04-22 18:45:00,33,2
703,SCHEDULED,2017-04-23 10:30:00,33,2
704,SCHEDULED,2017-04-23 13:00:00,33,2
705,SCHEDULED,2017-04-23 13:00:00,33,2
706,SCHEDULED,2017-04-23 13:00:00,33,2
707,SCHEDULED,2017-04-23 13:00:00,33,2
708,SCHEDULED,2017-04-23 13:00:00,33,2
709,SCHEDULED,2017-04-23 18:45:00,33,2
710,SCHEDULED,2017-04-24 18:45:00,33,2
711,SCHEDULED,2017-04-30 13:00:00,34,2
712,SCHEDULED,2017-04-30 13:00:00,34,2
713,SCHEDULED,2017-04-30 13:00:00,34,2
714,SCHEDULED,2017-04-30 13:00:00,34,2
715,SCHEDULED,2017-04-30 13:00:00,34,2
716,SCHEDULED,2017-04-30 13:00:00,34,2
717,SCHEDULED,2017-04-30 13:00:00,34,2
718,SCHEDULED,2017-04-30 13:00:00,34,2
719,SCHEDULED,2017-04-30 13:00:00,34,2
720,SCHEDULED,2017-04-30 13:00:00,34,2
721,SCHEDULED,2017-05-07 13:00:00,35,2
722,SCHEDULED,2017-05-07 13:00:00,35,2
723,SCHEDULED,2017-05-07 13:00:00,35,2
724,SCHEDULED,2017-05-07 13:00:00,35,2
725,SCHEDULED,2017-05-07 13:00:00,35,2
726,SCHEDULED,2017-05-07 13:00:00,35,2
727,SCHEDULED,2017-05-07 13:00:00,35,2
728,SCHEDULED,2017-05-07 13:00:00,35,2
729,SCHEDULED,2017-05-07 13:00:00,35,2
730,SCHEDULED,2017-05-07 13:00:00,35,2
731,SCHEDULED,2017-05-14 13:00:00,36,2
732,SCHEDULED,2017-05-14 13:00:00,36,2
733,SCHEDULED,2017-05-14 13:00:00,36,2
734,SCHEDULED,2017-05-14 13:00:00,36,2
735,SCHEDULED,2017-05-14 13:00:00,36,2
736,SCHEDULED,2017-05-14 13:00:00,36,2
737,SCHEDULED,2017-05-14 13:00:00,36,2
738,SCHEDULED,2017-05-14 13:00:00,36,2
739,SCHEDULED,2017-05-14 13:00:00,36,2
740,SCHEDULED,2017-05-14 13:00:00,36,2
741,SCHEDULED,2017-05-21 13:00:00,37,2
742,SCHEDULED,2017-05-21 13:00:00,37,2
743,SCHEDULED,2017-05-21 13:00:00,37,2
744,SCHEDULED,2017-05-21 13:00:00,37,2
745,SCHEDULED,2017-05-21 13:00:00,37,2
746,SCHEDULED,2017-05-21 13:00:00,37,2
747,SCHEDULED,2017-05-21 13:00:00,37,2
748,SCHEDULED,2017-05-21 13:00:00,37,2
749,SCHEDULED,2017-05-21 13:00:00,37,2
750,SCHEDULED,2017-05-21 13:00:00,37,2
751,SCHEDULED,2017-05-28 13:00:00,38,2
752,SCHEDULED,2017-05-28 13:00:00,38,2
753,SCHEDULED,2017-05-28 13:00:00,38,2
754,SCHEDULED,2017-05-28 13:00:00,38,2
755,SCHEDULED,2017-05-28 13:00:00,38,2
756,SCHEDULED,2017-05-28 13:00:00,38,2
757,SCHEDULED,2017-05-28 13:00:00,38,2
758,SCHEDULED,2017-05-28 13:00:00,38,2
759,SCHEDULED,2017-05-28 13:00:00,38,2
760,SCHEDULED,2017-05-28 13:00:00,38,2
761,FINISHED,2016-08-19 18:45:00,1,3
762,FINISHED,2016-08-19 20:00:00,1,3
763,FINISHED,2016-08-20 16:15:00,1,3
764,FINISHED,2016-08-20 18:15:00,1,3
765,FINISHED,2016-08-20 20:15:00,1,3
766,FINISHED,2016-08-21 16:15:00,1,3
767,FINISHED,2016-08-21 18:15:00,1,3
768,FINISHED,2016-08-21 20:15:00,1,3
769,FINISHED,2016-08-22 18:00:00,1,3
770,FINISHED,2016-08-22 20:00:00,1,3
771,FINISHED,2016-08-26 18:45:00,2,3
772,FINISHED,2016-08-26 20:00:00,2,3
773,FINISHED,2016-08-27 16:15:00,2,3
774,FINISHED,2016-08-27 16:15:00,2,3
775,FINISHED,2016-08-27 18:15:00,2,3
776,FINISHED,2016-08-27 20:15:00,2,3
777,FINISHED,2016-08-28 16:15:00,2,3
778,FINISHED,2016-08-28 16:15:00,2,3
779,FINISHED,2016-08-28 18:15:00,2,3
780,FINISHED,2016-08-28 20:15:00,2,3
781,FINISHED,2016-09-09 18:45:00,3,3
782,FINISHED,2016-09-10 11:00:00,3,3
783,FINISHED,2016-09-10 14:00:00,3,3
784,FINISHED,2016-09-10 16:15:00,3,3
785,FINISHED,2016-09-10 16:15:00,3,3
786,FINISHED,2016-09-10 18:30:00,3,3
787,FINISHED,2016-09-11 10:00:00,3,3
788,FINISHED,2016-09-11 14:00:00,3,3
789,FINISHED,2016-09-11 16:15:00,3,3
790,FINISHED,2016-09-11 18:30:00,3,3
791,FINISHED,2016-09-16 18:45:00,4,3
792,FINISHED,2016-09-17 11:00:00,4,3
793,FINISHED,2016-09-17 14:15:00,4,3
794,FINISHED,2016-09-17 16:30:00,4,3
795,FINISHED,2016-09-17 18:45:00,4,3
796,FINISHED,2016-09-18 10:00:00,4,3
797,FINISHED,2016-09-18 14:15:00,4,3
798,FINISHED,2016-09-18 16:30:00,4,3
799,FINISHED,2016-09-18 18:45:00,4,3
800,FINISHED,2016-09-19 18:45:00,4,3
801,FINISHED,2016-09-20 18:00:00,5,3
802,FINISHED,2016-09-20 20:00:00,5,3
803,FINISHED,2016-09-21 18:00:00,5,3
804,FINISHED,2016-09-21 18:00:00,5,3
805,FINISHED,2016-09-21 20:00:00,5,3
806,FINISHED,2016-09-21 20:00:00,5,3
807,FINISHED,2016-09-21 20:00:00,5,3
808,FINISHED,2016-09-22 18:00:00,5,3
809,FINISHED,2016-09-22 18:00:00,5,3
810,FINISHED,2016-09-22 20:00:00,5,3
811,FINISHED,2016-09-23 18:45:00,6,3
812,FINISHED,2016-09-24 11:00:00,6,3
813,FINISHED,2016-09-24 14:15:00,6,3
814,FINISHED,2016-09-24 16:30:00,6,3
815,FINISHED,2016-09-24 18:45:00,6,3
816,FINISHED,2016-09-25 10:00:00,6,3
817,FINISHED,2016-09-25 14:15:00,6,3
818,FINISHED,2016-09-25 16:30:00,6,3
819,FINISHED,2016-09-25 18:45:00,6,3
820,FINISHED,2016-09-26 18:45:00,6,3
821,FINISHED,2016-09-30 18:45:00,7,3
822,FINISHED,2016-10-01 11:00:00,7,3
823,FINISHED,2016-10-01 14:15:00,7,3
824,FINISHED,2016-10-01 16:30:00,7,3
825,FINISHED,2016-10-01 18:45:00,7,3
826,FINISHED,2016-10-02 10:00:00,7,3
827,FINISHED,2016-10-02 14:15:00,7,3
828,FINISHED,2016-10-02 16:30:00,7,3
829,FINISHED,2016-10-02 16:30:00,7,3
830,FINISHED,2016-10-02 18:45:00,7,3
831,FINISHED,2016-10-14 18:45:00,8,3
832,FINISHED,2016-10-15 11:00:00,8,3
833,FINISHED,2016-10-15 14:15:00,8,3
834,FINISHED,2016-10-15 16:30:00,8,3
835,FINISHED,2016-10-15 18:45:00,8,3
836,FINISHED,2016-10-16 10:00:00,8,3
837,FINISHED,2016-10-16 14:15:00,8,3
838,FINISHED,2016-10-16 16:30:00,8,3
839,FINISHED,2016-10-16 18:45:00,8,3
840,FINISHED,2016-10-17 18:45:00,8,3
841,FINISHED,2016-10-21 18:45:00,9,3
842,FINISHED,2016-10-22 11:00:00,9,3
843,FINISHED,2016-10-22 14:15:00,9,3
844,FINISHED,2016-10-22 16:30:00,9,3
845,FINISHED,2016-10-22 18:45:00,9,3
846,FINISHED,2016-10-23 10:00:00,9,3
847,FINISHED,2016-10-23 14:15:00,9,3
848,FINISHED,2016-10-23 16:30:00,9,3
849,FINISHED,2016-10-23 16:30:00,9,3
850,FINISHED,2016-10-23 18:45:00,9,3
851,FINISHED,2016-10-28 18:45:00,10,3
852,FINISHED,2016-10-29 11:00:00,10,3
853,FINISHED,2016-10-29 14:15:00,10,3
854,FINISHED,2016-10-29 16:30:00,10,3
855,FINISHED,2016-10-29 18:45:00,10,3
856,FINISHED,2016-10-30 11:00:00,10,3
857,FINISHED,2016-10-30 15:15:00,10,3
858,FINISHED,2016-10-30 17:30:00,10,3
859,FINISHED,2016-10-30 19:45:00,10,3
860,FINISHED,2016-10-31 19:45:00,10,3
861,FINISHED,2016-11-04 19:45:00,11,3
862,FINISHED,2016-11-05 12:00:00,11,3
863,FINISHED,2016-11-05 15:15:00,11,3
864,FINISHED,2016-11-05 17:30:00,11,3
865,FINISHED,2016-11-05 19:45:00,11,3
866,FINISHED,2016-11-06 11:00:00,11,3
867,FINISHED,2016-11-06 15:15:00,11,3
868,FINISHED,2016-11-06 15:15:00,11,3
869,FINISHED,2016-11-06 17:30:00,11,3
870,FINISHED,2016-11-06 19:45:00,11,3
871,FINISHED,2016-11-18 19:45:00,12,3
872,FINISHED,2016-11-19 12:00:00,12,3
873,FINISHED,2016-11-19 15:15:00,12,3
874,FINISHED,2016-11-19 17:30:00,12,3
875,FINISHED,2016-11-19 19:45:00,12,3
876,FINISHED,2016-11-20 11:00:00,12,3
877,FINISHED,2016-11-20 15:15:00,12,3
878,FINISHED,2016-11-20 17:30:00,12,3
879,FINISHED,2016-11-20 19:45:00,12,3
880,FINISHED,2016-11-21 19:45:00,12,3
881,FINISHED,2016-11-25 19:45:00,13,3
882,FINISHED,2016-11-26 12:00:00,13,3
883,FINISHED,2016-11-26 15:15:00,13,3
884,FINISHED,2016-11-26 17:30:00,13,3
885,FINISHED,2016-11-26 19:45:00,13,3
886,FINISHED,2016-11-27 11:00:00,13,3
887,FINISHED,2016-11-27 15:15:00,13,3
888,FINISHED,2016-11-27 17:30:00,13,3
889,FINISHED,2016-11-27 19:45:00,13,3
890,FINISHED,2016-11-28 19:45:00,13,3
891,FINISHED,2016-12-03 12:00:00,14,3
892,FINISHED,2016-12-03 15:15:00,14,3
893,FINISHED,2016-12-03 17:30:00,14,3
894,FINISHED,2016-12-03 19:45:00,14,3
895,FINISHED,2016-12-04 11:00:00,14,3
896,FINISHED,2016-12-04 15:15:00,14,3
897,FINISHED,2016-12-04 17:30:00,14,3
898,FINISHED,2016-12-04 17:30:00,14,3
899,FINISHED,2016-12-04 19:45:00,14,3
900,FINISHED,2016-12-05 19:45:00,14,3
901,FINISHED,2016-12-09 19:45:00,15,3
902,FINISHED,2016-12-10 12:00:00,15,3
903,FINISHED,2016-12-10 15:15:00,15,3
904,FINISHED,2016-12-10 17:30:00,15,3
905,FINISHED,2016-12-10 19:45:00,15,3
906,FINISHED,2016-12-11 11:00:00,15,3
907,FINISHED,2016-12-11 15:15:00,15,3
908,FINISHED,2016-12-11 17:30:00,15,3
909,FINISHED,2016-12-11 19:45:00,15,3
910,FINISHED,2016-12-12 19:45:00,15,3
911,FINISHED,2016-12-16 19:45:00,16,3
912,FINISHED,2016-12-17 12:00:00,16,3
913,FINISHED,2016-12-17 15:15:00,16,3
914,FINISHED,2016-12-17 17:30:00,16,3
915,FINISHED,2016-12-17 19:45:00,16,3
916,FINISHED,2016-12-18 15:15:00,16,3
917,FINISHED,2016-12-18 17:30:00,16,3
918,FINISHED,2016-12-18 19:45:00,16,3
919,FINISHED,2016-12-19 19:45:00,16,3
920,FINISHED,2017-01-06 19:45:00,17,3
921,FINISHED,2017-01-07 12:00:00,17,3
922,FINISHED,2017-01-07 15:15:00,17,3
923,FINISHED,2017-01-07 17:30:00,17,3
924,FINISHED,2017-01-07 19:45:00,17,3
925,FINISHED,2017-01-08 11:00:00,17,3
926,FINISHED,2017-01-08 15:15:00,17,3
927,FINISHED,2017-01-08 17:30:00,17,3
928,FINISHED,2017-01-08 19:45:00,17,3
929,FINISHED,2017-01-09 19:45:00,17,3
930,FINISHED,2017-01-14 12:00:00,18,3
931,FINISHED,2017-01-14 15:15:00,18,3
932,FINISHED,2017-01-14 17:30:00,18,3
933,FINISHED,2017-01-14 19:45:00,18,3
934,FINISHED,2017-01-15 11:00:00,18,3
935,FINISHED,2017-01-15 15:15:00,18,3
936,FINISHED,2017-01-15 17:30:00,18,3
937,FINISHED,2017-01-15 17:30:00,18,3
938,FINISHED,2017-01-15 19:45:00,18,3
939,FINISHED,2017-01-16 19:45:00,18,3
940,FINISHED,2017-01-20 19:45:00,19,3
941,FINISHED,2017-01-21 12:00:00,19,3
942,FINISHED,2017-01-21 15:15:00,19,3
943,FINISHED,2017-01-21 17:30:00,19,3
944,FINISHED,2017-01-21 19:45:00,19,3
945,FINISHED,2017-01-22 11:00:00,19,3
946,FINISHED,2017-01-22 15:15:00,19,3
947,FINISHED,2017-01-22 17:30:00,19,3
948,FINISHED,2017-01-22 17:30:00,19,3
949,FINISHED,2017-01-22 19:45:00,19,3
950,FINISHED,2017-01-27 19:45:00,20,3
951,FINISHED,2017-01-28 12:00:00,20,3
952,FINISHED,2017-01-28 15:15:00,20,3
953,FINISHED,2017-01-28 17:30:00,20,3
954,FINISHED,2017-01-28 19:45:00,20,3
955,FINISHED,2017-01-29 11:00:00,20,3
956,FINISHED,2017-01-29 15:15:00,20,3
957,FINISHED,2017-01-29 17:30:00,20,3
958,FINISHED,2017-01-29 19:45:00,20,3
959,FINISHED,2017-01-30 19:45:00,20,3
960,FINISHED,2017-02-04 12:00:00,21,3
961,FINISHED,2017-02-04 15:15:00,21,3
962,FINISHED,2017-02-04 17:30:00,21,3
963,FINISHED,2017-02-04 19:45:00,21,3
964,FINISHED,2017-02-05 11:00:00,21,3
965,FINISHED,2017-02-05 15:15:00,21,3
966,FINISHED,2017-02-05 17:30:00,21,3
967,POSTPONED,2017-02-05 19:45:00,21,3
968,FINISHED,2017-02-06 19:45:00,21,3
969,FINISHED,2017-02-10 19:45:00,22,3
970,FINISHED,2017-02-11 12:00:00,22,3
971,FINISHED,2017-02-11 15:15:00,22,3
972,FINISHED,2017-02-11 17:30:00,22,3
973,FINISHED,2017-02-11 19:45:00,22,3
974,FINISHED,2017-02-12 11:00:00,22,3
975,FINISHED,2017-02-12 15:15:00,22,3
976,FINISHED,2017-02-12 17:30:00,22,3
977,FINISHED,2017-02-12 19:45:00,22,3
978,FINISHED,2017-02-13 19:45:00,22,3
979,FINISHED,2017-02-17 19:45:00,23,3
980,FINISHED,2017-02-18 12:00:00,23,3
981,FINISHED,2017-02-18 15:15:00,23,3
982,FINISHED,2017-02-18 17:30:00,23,3
983,FINISHED,2017-02-18 19:45:00,23,3
984,FINISHED,2017-02-19 11:00:00,23,3
985,FINISHED,2017-02-19 15:15:00,23,3
986,FINISHED,2017-02-19 17:30:00,23,3
987,FINISHED,2017-02-19 19:45:00,23,3
988,FINISHED,2017-02-20 19:45:00,23,3
989,FINISHED,2017-02-22 17:45:00,16,3
990,FINISHED,2017-02-24 19:45:00,24,3
991,FINISHED,2017-02-25 12:00:00,24,3
992,FINISHED,2017-02-25 15:15:00,24,3
993,FINISHED,2017-02-25 17:30:00,24,3
994,FINISHED,2017-02-25 19:45:00,24,3
995,FINISHED,2017-02-26 11:00:00,24,3
996,FINISHED,2017-02-26 15:15:00,24,3
997,FINISHED,2017-02-26 17:30:00,24,3
998,FINISHED,2017-02-26 17:30:00,24,3
999,FINISHED,2017-02-26 19:45:00,24,3
1000,FINISHED,2017-02-28 18:30:00,25,3
1001,FINISHED,2017-02-28 20:30:00,25,3
1002,FINISHED,2017-02-28 20:30:00,25,3
1003,FINISHED,2017-03-01 18:30:00,25,3
1004,FINISHED,2017-03-01 18:30:00,25,3
1005,FINISHED,2017-03-01 20:30:00,25,3
1006,FINISHED,2017-03-01 20:30:00,25,3
1007,FINISHED,2017-03-01 20:30:00,25,3
1008,FINISHED,2017-03-02 19:45:00,25,3
1009,FINISHED,2017-03-02 20:30:00,25,3
1010,FINISHED,2017-03-03 19:45:00,26,3
1011,FINISHED,2017-03-04 12:00:00,26,3
1012,FINISHED,2017-03-04 15:15:00,26,3
1013,FINISHED,2017-03-04 17:30:00,26,3
1014,FINISHED,2017-03-04 19:45:00,26,3
1015,FINISHED,2017-03-05 11:00:00,26,3
1016,FINISHED,2017-03-05 15:15:00,26,3
1017,FINISHED,2017-03-05 17:30:00,26,3
1018,FINISHED,2017-03-05 19:45:00,26,3
1019,FINISHED,2017-03-06 19:45:00,26,3
1020,FINISHED,2017-03-08 17:45:00,21,3
1021,FINISHED,2017-03-10 19:45:00,27,3
1022,FINISHED,2017-03-11 12:00:00,27,3
1023,FINISHED,2017-03-11 15:15:00,27,3
1024,FINISHED,2017-03-11 17:30:00,27,3
1025,FINISHED,2017-03-11 19:45:00,27,3
1026,FINISHED,2017-03-12 11:00:00,27,3
1027,FINISHED,2017-03-12 15:15:00,27,3
1028,FINISHED,2017-03-12 17:30:00,27,3
1029,FINISHED,2017-03-12 19:45:00,27,3
1030,FINISHED,2017-03-13 19:45:00,27,3
1031,FINISHED,2017-03-17 19:45:00,28,3
1032,FINISHED,2017-03-18 12:00:00,28,3
1033,FINISHED,2017-03-18 15:15:00,28,3
1034,FINISHED,2017-03-18 17:30:00,28,3
1035,FINISHED,2017-03-18 19:45:00,28,3
1036,FINISHED,2017-03-19 11:00:00,28,3
1037,FINISHED,2017-03-19 15:15:00,28,3
1038,FINISHED,2017-03-19 17:30:00,28,3
1039,FINISHED,2017-03-19 17:30:00,28,3
1040,FINISHED,2017-03-19 19:45:00,28,3
1041,FINISHED,2017-03-31 18:45:00,29,3
1042,FINISHED,2017-04-01 11:00:00,29,3
1043,FINISHED,2017-04-01 14:15:00,29,3
1044,FINISHED,2017-04-01 16:30:00,29,3
1045,FINISHED,2017-04-01 18:45:00,29,3
1046,FINISHED,2017-04-02 10:00:00,29,3
1047,FINISHED,2017-04-02 14:15:00,29,3
1048,FINISHED,2017-04-02 16:30:00,29,3
1049,FINISHED,2017-04-02 18:45:00,29,3
1050,FINISHED,2017-04-03 18:45:00,29,3
1051,FINISHED,2017-04-04 17:30:00,30,3
1052,FINISHED,2017-04-04 19:30:00,30,3
1053,FINISHED,2017-04-04 19:30:00,30,3
1054,FINISHED,2017-04-05 17:30:00,30,3
1055,FINISHED,2017-04-05 18:30:00,30,3
1056,FINISHED,2017-04-05 18:30:00,30,3
1057,FINISHED,2017-04-05 18:30:00,30,3
1058,FINISHED,2017-04-05 19:30:00,30,3
1059,FINISHED,2017-04-06 17:30:00,30,3
1060,FINISHED,2017-04-06 19:30:00,30,3
1061,FINISHED,2017-04-07 18:45:00,31,3
1062,FINISHED,2017-04-08 11:00:00,31,3
1063,FINISHED,2017-04-08 14:15:00,31,3
1064,FINISHED,2017-04-08 16:30:00,31,3
1065,FINISHED,2017-04-08 18:45:00,31,3
1066,FINISHED,2017-04-09 10:00:00,31,3
1067,FINISHED,2017-04-09 14:15:00,31,3
1068,FINISHED,2017-04-09 16:30:00,31,3
1069,FINISHED,2017-04-09 18:45:00,31,3
1070,FINISHED,2017-04-10 18:45:00,31,3
1071,TIMED,2017-04-14 18:45:00,32,3
1072,TIMED,2017-04-15 11:00:00,32,3
1073,TIMED,2017-04-15 14:15:00,32,3
1074,TIMED,2017-04-15 16:30:00,32,3
1075,TIMED,2017-04-15 18:45:00,32,3
1076,TIMED,2017-04-16 10:00:00,32,3
1077,SCHEDULED,2017-04-16 14:15:00,32,3
1078,TIMED,2017-04-16 16:30:00,32,3
1079,TIMED,2017-04-16 18:45:00,32,3
1080,TIMED,2017-04-17 18:45:00,32,3
1081,SCHEDULED,2017-04-21 19:00:00,33,3
1082,SCHEDULED,2017-04-22 11:00:00,33,3
1083,SCHEDULED,2017-04-22 14:15:00,33,3
1084,SCHEDULED,2017-04-22 16:30:00,33,3
1085,SCHEDULED,2017-04-22 18:45:00,33,3
1086,SCHEDULED,2017-04-23 10:00:00,33,3
1087,SCHEDULED,2017-04-23 14:15:00,33,3
1088,SCHEDULED,2017-04-23 16:30:00,33,3
1089,SCHEDULED,2017-04-23 18:45:00,33,3
1090,SCHEDULED,2017-04-24 18:45:00,33,3
1091,SCHEDULED,2017-04-25 17:30:00,34,3
1092,SCHEDULED,2017-04-25 18:30:00,34,3
1093,SCHEDULED,2017-04-25 19:30:00,34,3
1094,SCHEDULED,2017-04-26 15:00:00,34,3
1095,SCHEDULED,2017-04-26 17:30:00,34,3
1096,SCHEDULED,2017-04-26 18:30:00,34,3
1097,SCHEDULED,2017-04-26 18:30:00,34,3
1098,SCHEDULED,2017-04-26 19:30:00,34,3
1099,SCHEDULED,2017-04-27 17:30:00,34,3
1100,SCHEDULED,2017-04-27 19:30:00,34,3
1101,SCHEDULED,2017-04-30 15:00:00,35,3
1102,SCHEDULED,2017-04-30 15:00:00,35,3
1103,SCHEDULED,2017-04-30 15:00:00,35,3
1104,SCHEDULED,2017-04-30 15:00:00,35,3
